id,words,syllables,neumes,1-mer,2-mer,3-mer,4-mer,5-mer,6-mer,7-mer,8-mer,9-mer,10-mer,11-mer,12-mer,13-mer,14-mer,15-mer,16-mer,poisson-3,poisson-5,poisson-7
chant_116127,ffgghgf fhhgg gg ghgg hjh gghgfggf hkkkj h kjhgghg ffggg kkjkhg,f fg ghgf fh h g g g g gh g g hj h g ghgfg gf hk k kj h kj hg ghg f fg g g k k j k h g,f fg ghgf fh h g g g g gh g g hj h g ghgfg gf hk k kj h kj hg ghg f fg g g k k j k h g,f f g g h g f f h h g g g g g h g g h j h g g h g f g g f h k k k j h k j h g g h g f f g g g k k j k h g,ff gg hg ff hh gg gg gh gg hj hg gh gf gg fh kk kj hk jh gg hg ff gg gk kj kh g,ffg ghg ffh hgg ggg hgg hjh ggh gfg gfh kkk jhk jhg ghg ffg ggk kjk hg,ffgg hgff hhgg gggh gghj hggh gfgg fhkk kjhk jhgg hgff gggk kjkh g,ffggh gffhh ggggg hgghj hgghg fggfh kkkjh kjhgg hgffg ggkkj khg,ffgghg ffhhgg ggghgg hjhggh gfggfh kkkjhk jhgghg ffgggk kjkhg,ffgghgf fhhgggg ghgghjh gghgfgg fhkkkjh kjhgghg ffgggkk jkhg,ffgghgff hhgggggh gghjhggh gfggfhkk kjhkjhgg hgffgggk kjkhg,ffgghgffh hggggghgg hjhgghgfg gfhkkkjhk jhgghgffg ggkkjkhg,ffgghgffhh ggggghgghj hgghgfggfh kkkjhkjhgg hgffgggkkj khg,ffgghgffhhg gggghgghjhg ghgfggfhkkk jhkjhgghgff gggkkjkhg,ffgghgffhhgg ggghgghjhggh gfggfhkkkjhk jhgghgffgggk kjkhg,ffgghgffhhggg gghgghjhgghgf ggfhkkkjhkjhg ghgffgggkkjkh g,ffgghgffhhgggg ghgghjhgghgfgg fhkkkjhkjhgghg ffgggkkjkhg,ffgghgffhhggggg hgghjhgghgfggfh kkkjhkjhgghgffg ggkkjkhg,ffgghgffhhgggggh gghjhgghgfggfhkk kjhkjhgghgffgggk kjkhg,ffggh gff hhg ggg gh ggh jhgg hgfgg fhkk kj hkj hgghgf fgggk kj kh g,ffgg hgffhh ggggghgg hjhg gh gfggfhk kkjh kjhgghgffg gg kkjkh g,ffgghgffhhg gggghgghj hgghgfggf hkkkjhkj hgghgffgggkk jkhg
chant_116521,edg hkk klKkj khgg gh efgg gfghg ee gg ghkk kjh hg g hkhgg ef ggfgghg ee,ed g hk k klK kj k hg g gh efg g gf ghg e e g g g hk k k j h h g g hk hg g e f g gf g ghg e e,ed g hk k klK kj k hg g gh efg g gf ghg e e g g g hk k k j h h g g hk hg g e f g gf g ghg e e,e d g h k k k l K k j k h g g g h e f g g g f g h g e e g g g h k k k j h h g g h k h g g e f g g f g g h g e e,ed gh kk kl Kk jk hg gg he fg gg fg hg ee gg gh kk kj hh gg hk hg ge fg gf gg hg ee,edg hkk klK kjk hgg ghe fgg gfg hge egg ghk kkj hhg ghk hgg efg gfg ghg ee,edgh kkkl Kkjk hggg hefg ggfg hgee gggh kkkj hhgg hkhg gefg gfgg hgee,edghk kklKk jkhgg ghefg ggfgh geegg ghkkk jhhgg hkhgg efggf gghge e,edghkk klKkjk hggghe fgggfg hgeegg ghkkkj hhgghk hggefg gfgghg ee,edghkkk lKkjkhg gghefgg gfghgee ggghkkk jhhgghk hggefgg fgghgee,edghkkkl Kkjkhggg hefgggfg hgeegggh kkkjhhgg hkhggefg gfgghgee,edghkkklK kjkhggghe fgggfghge eggghkkkj hhgghkhgg efggfgghg ee,edghkkklKk jkhggghefg ggfghgeegg ghkkkjhhgg hkhggefggf gghgee,edghkkklKkj khggghefggg fghgeeggghk kkjhhgghkhg gefggfgghge e,edghkkklKkjk hggghefgggfg hgeeggghkkkj hhgghkhggefg gfgghgee,edghkkklKkjkh ggghefgggfghg eeggghkkkjhhg ghkhggefggfgg hgee,edghkkklKkjkhg gghefgggfghgee ggghkkkjhhgghk hggefggfgghgee,edghkkklKkjkhgg ghefgggfghgeegg ghkkkjhhgghkhgg efggfgghgee,edghkkklKkjkhggg hefgggfghgeegggh kkkjhhgghkhggefg gfgghgee,edghk kk lK kjk hgg ghef ggg f g hge eg gghkk kjhh gg hkhg gefgg fg g hg ee,edgh kkk lKkjkhggg hefgggfg hgeegggh kkk jhh gghkhg gefggfg g hgee,edghkkk lKkjkhg gghe fgggfghg eeggghk kkjhhggh khggefg gfgghg ee
chant_116786,cd ddhhi hg h ge f gfe ddd dfE c defg fedfdc fhgh fg hf e fdcf fgefe dcdefe ddd hhgfghg,c d d dh hi h g h g e f g fe d d d dfE c d ef g fe df dc fh gh fg h f e f d cf fg e fe dc d efe d d d h h g f gh g,c d d dh hi h g h g e f g fe d d d dfE c d ef g fe df dc fh gh fg h f e f d cf fg e fe dc d efe d d d h h g f gh g,c d d d h h i h g h g e f g f e d d d d f E c d e f g f e d f d c f h g h f g h f e f d c f f g e f e d c d e f e d d d h h g f g h g,cd dd hh ih gh ge fg fe dd dd fE cd ef gf ed fd cf hg hf gh fe fd cf fg ef ed cd ef ed dd hh gf gh g,cdd dhh ihg hge fgf edd ddf Ecd efg fed fdc fhg hfg hfe fdc ffg efe dcd efe ddd hhg fgh g,cddd hhih ghge fgfe dddd fEcd efgf edfd cfhg hfgh fefd cffg efed cdef eddd hhgf ghg,cdddh hihgh gefgf edddd fEcde fgfed fdcfh ghfgh fefdc ffgef edcde feddd hhgfg hg,cdddhh ihghge fgfedd ddfEcd efgfed fdcfhg hfghfe fdcffg efedcd efeddd hhgfgh g,cdddhhi hghgefg feddddf Ecdefgf edfdcfh ghfghfe fdcffge fedcdef edddhhg fghg,cdddhhih ghgefgfe ddddfEcd efgfedfd cfhghfgh fefdcffg efedcdef edddhhgf ghg,cdddhhihg hgefgfedd ddfEcdefg fedfdcfhg hfghfefdc ffgefedcd efedddhhg fghg,cdddhhihgh gefgfedddd fEcdefgfed fdcfhghfgh fefdcffgef edcdefeddd hhgfghg,cdddhhihghg efgfeddddfE cdefgfedfdc fhghfghfefd cffgefedcde fedddhhgfgh g,cdddhhihghge fgfeddddfEcd efgfedfdcfhg hfghfefdcffg efedcdefeddd hhgfghg,cdddhhihghgef gfeddddfEcdef gfedfdcfhghfg hfefdcffgefed cdefedddhhgfg hg,cdddhhihghgefg feddddfEcdefgf edfdcfhghfghfe fdcffgefedcdef edddhhgfghg,cdddhhihghgefgf eddddfEcdefgfed fdcfhghfghfefdc ffgefedcdefeddd hhgfghg,cdddhhihghgefgfe ddddfEcdefgfedfd cfhghfghfefdcffg efedcdefedddhhgf ghg,cdd dh hih ghge fg f ed d d dfEc de fgfe dfd cf hg hf g hf efd cffg e fed cde fed ddhh g fghg,cdddh hihgh gefg fe ddddf Ecdefgfedf dcfhghf ghf efdcf fgef edc defedd dhh gf gh g,cdddhhih ghge fgfed dddfEc defgfedfdc fhghfgh fe fdcffg efedcdef edddhhgf ghg
chant_120082,ggkh ghgf ghgfgg jk ljkk khjhgg fhhgg ghkkk kkjkhg,g gk h g h gf ghg fg g jk lj k k kh j h g g fh h g g g h k k k k k j k h g,g gk h g h gf ghg fg g jk lj k k kh j h g g fh h g g g h k k k k k j k h g,g g k h g h g f g h g f g g j k l j k k k h j h g g f h h g g g h k k k k k j k h g,gg kh gh gf gh gf gg jk lj kk kh jh gg fh hg gg hk kk kk jk hg,ggk hgh gfg hgf ggj klj kkk hjh ggf hhg ggh kkk kkj khg,ggkh ghgf ghgf ggjk ljkk khjh ggfh hggg hkkk kkjk hg,ggkhg hgfgh gfggj kljkk khjhg gfhhg gghkk kkkjk hg,ggkhgh gfghgf ggjklj kkkhjh ggfhhg gghkkk kkjkhg,ggkhghg fghgfgg jkljkkk hjhggfh hggghkk kkkjkhg,ggkhghgf ghgfggjk ljkkkhjh ggfhhggg hkkkkkjk hg,ggkhghgfg hgfggjklj kkkhjhggf hhggghkkk kkjkhg,ggkhghgfgh gfggjkljkk khjhggfhhg gghkkkkkjk hg,ggkhghgfghg fggjkljkkkh jhggfhhgggh kkkkkjkhg,ggkhghgfghgf ggjkljkkkhjh ggfhhggghkkk kkjkhg,ggkhghgfghgfg gjkljkkkhjhgg fhhggghkkkkkj khg,ggkhghgfghgfgg jkljkkkhjhggfh hggghkkkkkjkhg,ggkhghgfghgfggj kljkkkhjhggfhhg gghkkkkkjkhg,ggkhghgfghgfggjk ljkkkhjhggfhhggg hkkkkkjkhg,ggkh ghgfg hgfg gj klj kkkhj hggf hhgg g hk kkkkj k hg,ggk hghg fghgfg gjklj kkkhjh ggfhh ggghkk kkk jkhg,ggkhghgfg hgfggjk ljkkkhj hggfhh ggghkkkkkjk hg
chant_122664,ggj klmml lkj hjklk hgg ghf h klkl nmll llonoNmln klno mlklllmll lklkhgg fh klklnlkkiH gfgg,g g j k lm m l lkj h jk lk h g g gh f h k l kl n m l l l lonoN mln k l no ml kl llml l lk lk hgg fh klklnlkk iH g fg g,g g j k lm m l lkj h jk lk h g g gh f h k l kl n m l l l lonoN mln k l no ml kl llml l lk lk hgg fh klk lnlkk iH g fg g,g g j k l m m l l k j h j k l k h g g g h f h k l k l n m l l l l o n o N m l n k l n o m l k l l l m l l l k l k h g g f h k l k l n l k k i H g f g g,gg jk lm ml lk jh jk lk hg gg hf hk lk ln ml ll lo no Nm ln kl no ml kl ll ml ll kl kh gg fh kl kl nl kk iH gf gg,ggj klm mll kjh jkl khg ggh fhk lkl nml lll ono Nml nkl nom lkl llm lll klk hgg fhk lkl nlk kiH gfg g,ggjk lmml lkjh jklk hggg hfhk lkln mlll lono Nmln klno mlkl llml llkl khgg fhkl klnl kkiH gfgg,ggjkl mmllk jhjkl khggg hfhkl klnml lllon oNmln klnom lklll mlllk lkhgg fhklk lnlkk iHgfg g,ggjklm mllkjh jklkhg gghfhk lklnml lllono Nmlnkl nomlkl llmlll klkhgg fhklkl nlkkiH gfgg,ggjklmm llkjhjk lkhgggh fhklkln mllllon oNmlnkl nomlkll lmlllkl khggfhk lklnlkk iHgfgg,ggjklmml lkjhjklk hggghfhk lklnmlll lonoNmln klnomlkl llmlllkl khggfhkl klnlkkiH gfgg,ggjklmmll kjhjklkhg gghfhklkl nmllllono Nmlnklnom lklllmlll klkhggfhk lklnlkkiH gfgg,ggjklmmllk jhjklkhggg hfhklklnml lllonoNmln klnomlklll mlllklkhgg fhklklnlkk iHgfgg,ggjklmmllkj hjklkhggghf hklklnmllll onoNmlnklno mlklllmlllk lkhggfhklkl nlkkiHgfgg,ggjklmmllkjh jklkhggghfhk lklnmllllono Nmlnklnomlkl llmlllklkhgg fhklklnlkkiH gfgg,ggjklmmllkjhj klkhggghfhklk lnmllllonoNml nklnomlklllml llklkhggfhklk lnlkkiHgfgg,ggjklmmllkjhjk lkhggghfhklkln mllllonoNmlnkl nomlklllmlllkl khggfhklklnlkk iHgfgg,ggjklmmllkjhjkl khggghfhklklnml lllonoNmlnklnom lklllmlllklkhgg fhklklnlkkiHgfg g,ggjklmmllkjhjklk hggghfhklklnmlll lonoNmlnklnomlkl llmlllklkhggfhkl klnlkkiHgfgg,g gj klm mllk j hjk lk hg gg hf hkl kln m llllo noNm lnk ln omlkl llml llkl khgg fhklkl nlkki Hgf gg,ggjklmm ll kjhjklkh gg ghf hklkln mlll lonoN mlnkl nomlk lllm lllklkh ggfhklk lnl kk iHg fg g,ggjklm mllkjhj klkhggghf hklkln mlll lonoNm lnklnom lklllml llklkhgg fhklkl nlkki Hgfgg
chant_123158,ddf ddcdfe d fedfdddc fgh hgfgff d f ghg ffgfe gh fe fgfec d c dfe dfdddc fghhghgfgfdc f ghgf g ghffgff fhg ff fdfdcddc cd ffgf ffefgh fedd,d d f d dc d fe d fe dfdd dc fgh h gfgff d f g h g ffg fe gh fe fg fe c d c d fe dfdd dc fgh hghgfgfdc f g h gf g gh ff gff f h g f f f dfdcd dc c d ffg f ff ef gh fe d d,d d f d dc d fe d fe dfdd dc fgh h gf gff d f g h g ffg fe gh fe fg fe c d c d fe dfdd dc fgh hg hgf gfdc f g h gf g gh ff gff f h g f f f dfdcd dc c d ffg f ff ef gh fe d d,d d f d d c d f e d f e d f d d d c f g h h g f g f f d f g h g f f g f e g h f e f g f e c d c d f e d f d d d c f g h h g h g f g f d c f g h g f g g h f f g f f f h g f f f d f d c d d c c d f f g f f f e f g h f e d d,dd fd dc df ed fe df dd dc fg hh gf gf fd fg hg ff gf eg hf ef gf ec dc df ed fd dd cf gh hg hg fg fd cf gh gf gg hf fg ff fh gf ff df dc dd cc df fg ff fe fg hf ed d,ddf ddc dfe dfe dfd ddc fgh hgf gff dfg hgf fgf egh fef gfe cdc dfe dfd ddc fgh hgh gfg fdc fgh gfg ghf fgf ffh gff fdf dcd dcc dff gff fef ghf edd,ddfd dcdf edfe dfdd dcfg hhgf gffd fghg ffgf eghf efgf ecdc dfed fddd cfgh hghg fgfd cfgh gfgg hffg fffh gfff dfdc ddcc dffg fffe fghf edd,ddfdd cdfed fedfd ddcfg hhgfg ffdfg hgffg feghf efgfe cdcdf edfdd dcfgh hghgf gfdcf ghgfg ghffg fffhg fffdf dcddc cdffg fffef ghfed d,ddfddc dfedfe dfdddc fghhgf gffdfg hgffgf eghfef gfecdc dfedfd ddcfgh hghgfg fdcfgh gfgghf fgfffh gfffdf dcddcc dffgff fefghf edd,ddfddcd fedfedf dddcfgh hgfgffd fghgffg feghfef gfecdcd fedfddd cfghhgh gfgfdcf ghgfggh ffgfffh gfffdfd cddccdf fgfffef ghfedd,ddfddcdf edfedfdd dcfghhgf gffdfghg ffgfeghf efgfecdc dfedfddd cfghhghg fgfdcfgh gfgghffg fffhgfff dfdcddcc dffgfffe fghfedd,ddfddcdfe dfedfdddc fghhgfgff dfghgffgf eghfefgfe cdcdfedfd ddcfghhgh gfgfdcfgh gfgghffgf ffhgfffdf dcddccdff gfffefghf edd,ddfddcdfed fedfdddcfg hhgfgffdfg hgffgfeghf efgfecdcdf edfdddcfgh hghgfgfdcf ghgfgghffg fffhgfffdf dcddccdffg fffefghfed d,ddfddcdfedf edfdddcfghh gfgffdfghgf fgfeghfefgf ecdcdfedfdd dcfghhghgfg fdcfghgfggh ffgfffhgfff dfdcddccdff gfffefghfed d,ddfddcdfedfe dfdddcfghhgf gffdfghgffgf eghfefgfecdc dfedfdddcfgh hghgfgfdcfgh gfgghffgfffh gfffdfdcddcc dffgfffefghf edd,ddfddcdfedfed fdddcfghhgfgf fdfghgffgfegh fefgfecdcdfed fdddcfghhghgf gfdcfghgfgghf fgfffhgfffdfd cddccdffgfffe fghfedd,ddfddcdfedfedf dddcfghhgfgffd fghgffgfeghfef gfecdcdfedfddd cfghhghgfgfdcf ghgfgghffgfffh gfffdfdcddccdf fgfffefghfedd,ddfddcdfedfedfd ddcfghhgfgffdfg hgffgfeghfefgfe cdcdfedfdddcfgh hghgfgfdcfghgfg ghffgfffhgfffdf dcddccdffgfffef ghfedd,ddfddcdfedfedfdd dcfghhgfgffdfghg ffgfeghfefgfecdc dfedfdddcfghhghg fgfdcfghgfgghffg fffhgfffdfdcddcc dffgfffefghfedd,dd fdd cdf edf ed fdd dcfgh hg fgf f dfgh gffg fegh fe fgf ecd cdf e dfd dd cfg hhghg fgf d c fghg fg g hff gff fhgf ffdf dc ddccd ffgf ffe fghfed d,ddf ddc df edfe dfdddc fgh hgfgf fdfghg ffg fe ghfef gfecdcd f edfdd dcfgh hghgfg fdcf ghg fggh ffgfffhg fff dfdc ddc cdffgf ffefgh fedd,ddfddcdf edfe dfdddcf ghhg fgffd fgh g ffgfegh fefgfecd cdfedf dddcfg hhghgfg fdcfghg fgghffg fffhgff fdfdcddccdff gfffefgh fedd
chant_123558,gkh hgf h kjgfgg hkjklk hgf ghh g jljlMl llmnmlk lk jH jklkhgg gk h hg hgf g f gh kkkjklk hh kjh gg kkjkhg,gk h h gf h kj g fg g hkjklk h gf gh h g j ljlM l l lmnm l k l k jH jklk hg g gk h h g hg f g f g h k k kjklk h h k jh g g k k j k h g,gk h h gf h kj g fg g hkj klk h gf gh h g j lj lM l l lmnm l k l k jH jklk hg g gk h h g hg f g f g h k k kj klk h h k jh g g k k j k h g,g k h h g f h k j g f g g h k j k l k h g f g h h g j l j l M l l l m n m l k l k j H j k l k h g g g k h h g h g f g f g h k k k j k l k h h k j h g g k k j k h g,gk hh gf hk jg fg gh kj kl kh gf gh hg jl jl Ml ll mn ml kl kj Hj kl kh gg gk hh gh gf gf gh kk kj kl kh hk jh gg kk jk hg,gkh hgf hkj gfg ghk jkl khg fgh hgj ljl Mll lmn mlk lkj Hjk lkh ggg khh ghg fgf ghk kkj klk hhk jhg gkk jkh g,gkhh gfhk jgfg ghkj klkh gfgh hgjl jlMl llmn mlkl kjHj klkh gggk hhgh gfgf ghkk kjkl khhk jhgg kkjk hg,gkhhg fhkjg fgghk jklkh gfghh gjljl Mlllm nmlkl kjHjk lkhgg gkhhg hgfgf ghkkk jklkh hkjhg gkkjk hg,gkhhgf hkjgfg ghkjkl khgfgh hgjljl Mlllmn mlklkj Hjklkh gggkhh ghgfgf ghkkkj klkhhk jhggkk jkhg,gkhhgfh kjgfggh kjklkhg fghhgjl jlMlllm nmlklkj Hjklkhg ggkhhgh gfgfghk kkjklkh hkjhggk kjkhg,gkhhgfhk jgfgghkj klkhgfgh hgjljlMl llmnmlkl kjHjklkh gggkhhgh gfgfghkk kjklkhhk jhggkkjk hg,gkhhgfhkj gfgghkjkl khgfghhgj ljlMlllmn mlklkjHjk lkhgggkhh ghgfgfghk kkjklkhhk jhggkkjkh g,gkhhgfhkjg fgghkjklkh gfghhgjljl Mlllmnmlkl kjHjklkhgg gkhhghgfgf ghkkkjklkh hkjhggkkjk hg,gkhhgfhkjgf gghkjklkhgf ghhgjljlMll lmnmlklkjHj klkhgggkhhg hgfgfghkkkj klkhhkjhggk kjkhg,gkhhgfhkjgfg ghkjklkhgfgh hgjljlMlllmn mlklkjHjklkh gggkhhghgfgf ghkkkjklkhhk jhggkkjkhg,gkhhgfhkjgfgg hkjklkhgfghhg jljlMlllmnmlk lkjHjklkhgggk hhghgfgfghkkk jklkhhkjhggkk jkhg,gkhhgfhkjgfggh kjklkhgfghhgjl jlMlllmnmlklkj Hjklkhgggkhhgh gfgfghkkkjklkh hkjhggkkjkhg,gkhhgfhkjgfgghk jklkhgfghhgjljl MlllmnmlklkjHjk lkhgggkhhghgfgf ghkkkjklkhhkjhg gkkjkhg,gkhhgfhkjgfgghkj klkhgfghhgjljlMl llmnmlklkjHjklkh gggkhhghgfgfghkk kjklkhhkjhggkkjk hg,gkhhg fh kjgf gghkj klk hgfg hhg jl j lMll lmn ml klk jHj kl kh ggg khh gh gfgfg hk kkj kl kh hk jhggkk jkh g,gk hhgf hkj gfgghk jk lkh gf ghhg jljl Mlllm nmlk lkjHjk lkhgggk hh ghg fgfgh kkk jkl khhk jh ggkk jkhg,gkhhgfhk jgfgghkj klkhgfghhg jljlMlll mnmlk lkjHj klkhgggk hhgh gfgfghkkk jklk hhkjhggk kjkhg
chant_124239,gj klknll l llklm lklkjg kkl kJk k khk hghh hhh h kkgg llmlkkjG,g j k lknl l l l lk lm l kl kj g k k l kJ k k k h k h g h h h h h h k k g g l l m l k kjG,g j k lk nl l l l lk lm l kl kj g k k l kJ k k k h k h g h h h h h h k k g g l l m l k kjG,g j k l k n l l l l l k l m l k l k j g k k l k J k k k h k h g h h h h h h k k g g l l m l k k j G,gj kl kn ll ll lk lm lk lk jg kk lk Jk kk hk hg hh hh hh kk gg ll ml kk jG,gjk lkn lll llk lml klk jgk klk Jkk khk hgh hhh hhk kgg llm lkk jG,gjkl knll lllk lmlk lkjg kklk Jkkk hkhg hhhh hhkk ggll mlkk jG,gjklk nllll lklml klkjg kklkJ kkkhk hghhh hhhkk ggllm lkkjG,gjklkn lllllk lmlklk jgkklk Jkkkhk hghhhh hhkkgg llmlkk jG,gjklknl llllklm lklkjgk klkJkkk hkhghhh hhhkkgg llmlkkj G,gjklknll lllklmlk lkjgkklk Jkkkhkhg hhhhhhkk ggllmlkk jG,gjklknlll llklmlklk jgkklkJkk khkhghhhh hhkkggllm lkkjG,gjklknllll lklmlklkjg kklkJkkkhk hghhhhhhkk ggllmlkkjG,gjklknlllll klmlklkjgkk lkJkkkhkhgh hhhhhkkggll mlkkjG,gjklknlllllk lmlklkjgkklk Jkkkhkhghhhh hhkkggllmlkk jG,gjklknlllllkl mlklkjgkklkJk kkhkhghhhhhhk kggllmlkkjG,gjklknlllllklm lklkjgkklkJkkk hkhghhhhhhkkgg llmlkkjG,gjklknlllllklml klkjgkklkJkkkhk hghhhhhhkkggllm lkkjG,gjklknlllllklmlk lkjgkklkJkkkhkhg hhhhhhkkggllmlkk jG,gj klk nl lll lklm lk l k jgk klk J k kkhk hg hhh hhhkk gg ll ml kk jG,gjkl knll lllklmlkl kjgkklkJk kkhkh ghh hhh hkkgg llmlkkj G,gjklknlllllkl mlklkjgk klkJkkkhkhg hhhh hhkk gg llmlkkjG
chant_126437,ggkh gh gf ghgfgg j klml mlk hkk ghg ggg eg d eghh kkj hkhk ghkhg gfgfed d efg gF h hkjgg kkjkhg,g gk h g h gf ghg fg g j k lm l m l k h k k g h g g gg eg d e gh h k kj h kh k ghk hg g fgfed d e fg gF h hkj g g k k j k h g,g gk h g h gf ghg fg g j k lm l m l k h k k g h g g gg eg d e gh h k kj h kh k ghk hg g fgfed d e fg gF h hkj g g k k j k h g,g g k h g h g f g h g f g g j k l m l m l k h k k g h g g g g e g d e g h h k k j h k h k g h k h g g f g f e d d e f g g F h h k j g g k k j k h g,gg kh gh gf gh gf gg jk lm lm lk hk kg hg gg ge gd eg hh kk jh kh kg hk hg gf gf ed de fg gF hh kj gg kk jk hg,ggk hgh gfg hgf ggj klm lml khk kgh ggg geg deg hhk kjh khk ghk hgg fgf edd efg gFh hkj ggk kjk hg,ggkh ghgf ghgf ggjk lmlm lkhk kghg ggge gdeg hhkk jhkh kghk hggf gfed defg gFhh kjgg kkjk hg,ggkhg hgfgh gfggj klmlm lkhkk ghggg gegde ghhkk jhkhk ghkhg gfgfe ddefg gFhhk jggkk jkhg,ggkhgh gfghgf ggjklm lmlkhk kghggg gegdeg hhkkjh khkghk hggfgf eddefg gFhhkj ggkkjk hg,ggkhghg fghgfgg jklmlml khkkghg gggegde ghhkkjh khkghkh ggfgfed defggFh hkjggkk jkhg,ggkhghgf ghgfggjk lmlmlkhk kghgggge gdeghhkk jhkhkghk hggfgfed defggFhh kjggkkjk hg,ggkhghgfg hgfggjklm lmlkhkkgh ggggegdeg hhkkjhkhk ghkhggfgf eddefggFh hkjggkkjk hg,ggkhghgfgh gfggjklmlm lkhkkghggg gegdeghhkk jhkhkghkhg gfgfeddefg gFhhkjggkk jkhg,ggkhghgfghg fggjklmlmlk hkkghggggeg deghhkkjhkh kghkhggfgfe ddefggFhhkj ggkkjkhg,ggkhghgfghgf ggjklmlmlkhk kghggggegdeg hhkkjhkhkghk hggfgfeddefg gFhhkjggkkjk hg,ggkhghgfghgfg gjklmlmlkhkkg hggggegdeghhk kjhkhkghkhggf gfeddefggFhhk jggkkjkhg,ggkhghgfghgfgg jklmlmlkhkkghg gggegdeghhkkjh khkghkhggfgfed defggFhhkjggkk jkhg,ggkhghgfghgfggj klmlmlkhkkghggg gegdeghhkkjhkhk ghkhggfgfeddefg gFhhkjggkkjkhg,ggkhghgfghgfggjk lmlmlkhkkghgggge gdeghhkkjhkhkghk hggfgfeddefggFhh kjggkkjkhg,ggkh ghg fgh gfgg jklml mlk hk kghg ggg eg de g hh kkjh khkgh kh ggfgfe dd efg gFh hk j ggkkjk hg,ggkhgh gfghgf ggjklml mlk hkkgh gggg egd eg hhk kjhkhk ghkhggfgfed defggF hhkjggk kjkhg,ggkhgh gfghgfgg jklml mlk hkkghgggg egd eghhkkjhkh kghkhgg fgfed defggFhh kjgg kkjkhg
chant_127586,fghgg gg ghg ggfef de fghhg jklj khh gh d e fghgf hhkgg kkjkjhg,fgh g g g g gh g g g fe f d e f gh h g jk l j k h h g h d e f g h gf h hk g g k k j kjhg,fgh g g g g gh g g g fe f d e f gh h g jk l j k h h g h d e f g h gf h hk g g k k j kjhg,f g h g g g g g h g g g f e f d e f g h h g j k l j k h h g h d e f g h g f h h k g g k k j k j h g,fg hg gg gg hg gg fe fd ef gh hg jk lj kh hg hd ef gh gf hh kg gk kj kj hg,fgh ggg ggh ggg fef def ghh gjk ljk hhg hde fgh gfh hkg gkk jkj hg,fghg gggg hggg fefd efgh hgjk ljkh hghd efgh gfhh kggk kjkj hg,fghgg ggghg ggfef defgh hgjkl jkhhg hdefg hgfhh kggkk jkjhg,fghggg gghggg fefdef ghhgjk ljkhhg hdefgh gfhhkg gkkjkj hg,fghgggg ghgggfe fdefghh gjkljkh hghdefg hgfhhkg gkkjkjh g,fghggggg hgggfefd efghhgjk ljkhhghd efghgfhh kggkkjkj hg,fghgggggh gggfefdef ghhgjkljk hhghdefgh gfhhkggkk jkjhg,fghggggghg ggfefdefgh hgjkljkhhg hdefghgfhh kggkkjkjhg,fghggggghgg gfefdefghhg jkljkhhghde fghgfhhkggk kjkjhg,fghggggghggg fefdefghhgjk ljkhhghdefgh gfhhkggkkjkj hg,fghggggghgggf efdefghhgjklj khhghdefghgfh hkggkkjkjhg,fghggggghgggfe fdefghhgjkljkh hghdefghgfhhkg gkkjkjhg,fghggggghgggfef defghhgjkljkhhg hdefghgfhhkggkk jkjhg,fghggggghgggfefd efghhgjkljkhhghd efghgfhhkggkkjkj hg,fgh ggg gghgg gfefde f ghh gjkl jk h hg hde fghgf hh k gg kkjkj hg,fghg gggghg ggf ef defghh gj kljkhh ghde fg hgf hhkg gkk jkjhg,fghgg ggghgggfe fdefghhgjkl jkhh ghdefg hgfhhk ggkk jkjhg
chant_127724,ggg hhggf gh kjhjkh fhh gg kkjkjhg,g g g h h g gf gh kj hj kh f h h g g k k j kj h g,g g g h h g gf gh kj hj kh f h h g g k k j kj h g,g g g h h g g f g h k j h j k h f h h g g k k j k j h g,gg gh hg gf gh kj hj kh fh hg gk kj kj hg,ggg hhg gfg hkj hjk hfh hgg kkj kjh g,gggh hggf ghkj hjkh fhhg gkkj kjhg,ggghh ggfgh kjhjk hfhhg gkkjk jhg,ggghhg gfghkj hjkhfh hggkkj kjhg,ggghhgg fghkjhj khfhhgg kkjkjhg,ggghhggf ghkjhjkh fhhggkkj kjhg,ggghhggfg hkjhjkhfh hggkkjkjh g,ggghhggfgh kjhjkhfhhg gkkjkjhg,ggghhggfghk jhjkhfhhggk kjkjhg,ggghhggfghkj hjkhfhhggkkj kjhg,ggghhggfghkjh jkhfhhggkkjkj hg,ggghhggfghkjhj khfhhggkkjkjhg,ggghhggfghkjhjk hfhhggkkjkjhg,ggghhggfghkjhjkh fhhggkkjkjhg,gg g hh gg fgh kj hjkhf hh g gkkj kj hg,ggg hhggfg hkjhjkhf hhggkk jkjhg,ggg hhggfgh kjhj khfhh ggkkjk jhg
chant_128584,dff fed d fefed dcd efedd,d f f fe d d f e f e d dc d efe d d,d f f fe d d f e f e d dc d efe d d,d f f f e d d f e f e d d c d e f e d d,df ff ed df ef ed dc de fe dd,dff fed dfe fed dcd efe dd,dfff eddf efed dcde fedd,dfffe ddfef eddcd efedd,dfffed dfefed dcdefe dd,dfffedd fefeddc defedd,dfffeddf efeddcde fedd,dfffeddfe feddcdefe dd,dfffeddfef eddcdefedd,dfffeddfefe ddcdefedd,dfffeddfefed dcdefedd,dfffeddfefedd cdefedd,dfffeddfefeddc defedd,dfffeddfefeddcd efedd,dfffeddfefeddcde fedd,df ffedd fe fed dc de fe dd,dfff ed df efeddcdef edd,df ffedd fefedd cdefedd
