id,words,syllables,neumes,1-mer,2-mer,3-mer,4-mer,5-mer,6-mer,7-mer,8-mer,9-mer,10-mer,11-mer,12-mer,13-mer,14-mer,15-mer,16-mer,poisson-3,poisson-5,poisson-7
chant_321662,ggkh gfghg lKj lmlK klk kjhk lK kj khjh gg kkjkhg,g gk h gf gh g lK j lm lK kl k kj h k lK kj kh j h g g k k j k h g,g gk h gf gh g lK j lm lK kl k kj h k lK kj kh j h g g k k j k h g,g g k h g f g h g l K j l m l K k l k k j h k l K k j k h j h g g k k j k h g,gg kh gf gh gl Kj lm lK kl kk jh kl Kk jk hj hg gk kj kh g,ggk hgf ghg lKj lml Kkl kkj hkl Kkj khj hgg kkj khg,ggkh gfgh glKj lmlK klkk jhkl Kkjk hjhg gkkj khg,ggkhg fghgl Kjlml Kklkk jhklK kjkhj hggkk jkhg,ggkhgf ghglKj lmlKkl kkjhkl Kkjkhj hggkkj khg,ggkhgfg hglKjlm lKklkkj hklKkjk hjhggkk jkhg,ggkhgfgh glKjlmlK klkkjhkl Kkjkhjhg gkkjkhg,ggkhgfghg lKjlmlKkl kkjhklKkj khjhggkkj khg,ggkhgfghgl KjlmlKklkk jhklKkjkhj hggkkjkhg,ggkhgfghglK jlmlKklkkjh klKkjkhjhgg kkjkhg,ggkhgfghglKj lmlKklkkjhkl Kkjkhjhggkkj khg,ggkhgfghglKjl mlKklkkjhklKk jkhjhggkkjkhg,ggkhgfghglKjlm lKklkkjhklKkjk hjhggkkjkhg,ggkhgfghglKjlml KklkkjhklKkjkhj hggkkjkhg,ggkhgfghglKjlmlK klkkjhklKkjkhjhg gkkjkhg,ggkh gfghg lKj lml Kkl kkj hkl K k jk h jhg gkk jk hg,ggkhgf ghglKjl mlKklkkjhk lK kjkhj hgg kkjk hg,ggkhgf ghglKjl mlKklkk jhklKkjk hjhgg kkj khg
chant_324312,g gkh g hg hg gfgih gfgg gghg g hgfg ghff f hk kj klhhg ghg gghjkjh g g fghfe d dfghg gghg g ghFh kjggfd fEfggg kkjkhg,g gk h g h g h g gf g ih g fg g g gh g g hgf g gh f f f hk k j kl h h g gh g g ghjkjh g g fgh fe d dfgh g g gh g g ghF h kj g gfd fE fg g g k k j k h g,g gk h g h g h g gf g ih g fg g g gh g g hgf g gh f f f hk k j kl h h g gh g g gh jkjh g g fgh fe d df gh g g gh g g ghF h kj g gfd fE fg g g k k j k h g,g g k h g h g h g g f g i h g f g g g g h g g h g f g g h f f f h k k j k l h h g g h g g g h j k j h g g f g h f e d d f g h g g g h g g g h F h k j g g f d f E f g g g k k j k h g,gg kh gh gh gg fg ih gf gg gg hg gh gf gg hf ff hk kj kl hh gg hg gg hj kj hg gf gh fe dd fg hg gg hg gg hF hk jg gf df Ef gg gk kj kh g,ggk hgh ghg gfg ihg fgg ggh ggh gfg ghf ffh kkj klh hgg hgg ghj kjh ggf ghf edd fgh ggg hgg ghF hkj ggf dfE fgg gkk jkh g,ggkh ghgh ggfg ihgf gggg hggh gfgg hfff hkkj klhh gghg gghj kjhg gfgh fedd fghg gghg gghF hkjg gfdf Efgg gkkj khg,ggkhg hghgg fgihg fgggg hgghg fgghf ffhkk jklhh gghgg ghjkj hggfg hfedd fghgg ghggg hFhkj ggfdf Efggg kkjkh g,ggkhgh ghggfg ihgfgg gghggh gfgghf ffhkkj klhhgg hggghj kjhggf ghfedd fghggg hggghF hkjggf dfEfgg gkkjkh g,ggkhghg hggfgih gfggggh gghgfgg hfffhkk jklhhgg hggghjk jhggfgh feddfgh ggghggg hFhkjgg fdfEfgg gkkjkhg,ggkhghgh ggfgihgf gggghggh gfgghfff hkkjklhh gghggghj kjhggfgh feddfghg gghggghF hkjggfdf Efgggkkj khg,ggkhghghg gfgihgfgg gghgghgfg ghfffhkkj klhhgghgg ghjkjhggf ghfeddfgh ggghggghF hkjggfdfE fgggkkjkh g,ggkhghghgg fgihgfgggg hgghgfgghf ffhkkjklhh gghggghjkj hggfghfedd fghggghggg hFhkjggfdf Efgggkkjkh g,ggkhghghggf gihgfgggghg ghgfgghfffh kkjklhhgghg gghjkjhggfg hfeddfghggg hggghFhkjgg fdfEfgggkkj khg,ggkhghghggfg ihgfgggghggh gfgghfffhkkj klhhgghggghj kjhggfghfedd fghggghggghF hkjggfdfEfgg gkkjkhg,ggkhghghggfgi hgfgggghgghgf gghfffhkkjklh hgghggghjkjhg gfghfeddfghgg ghggghFhkjggf dfEfgggkkjkhg,ggkhghghggfgih gfgggghgghgfgg hfffhkkjklhhgg hggghjkjhggfgh feddfghggghggg hFhkjggfdfEfgg gkkjkhg,ggkhghghggfgihg fgggghgghgfgghf ffhkkjklhhgghgg ghjkjhggfghfedd fghggghggghFhkj ggfdfEfgggkkjkh g,ggkhghghggfgihgf gggghgghgfgghfff hkkjklhhgghggghj kjhggfghfeddfghg gghggghFhkjggfdf Efgggkkjkhg,gg khg hg hgg fgih gfgggg hgghgf ggh f ffhkk jkl hh ggh gggh j kjhggf gh fe ddfgh ggghgg ghFh kj gg f d fE fg ggk kjk hg,ggkh ghgh g gf gihgfg ggghgg hgfg ghfffhk kjkl hhgghggg hjkjh ggfghfe ddfghggghgg ghFhkjg gfdfEfgggk kjkhg,ggkhghgh ggfgihgf ggggh gghg fgghfffhkk jklhhgghg gghjk jhggfghfeddf ghggg hggghF hkjg gfdfEfgg gkkjk hg
chant_324391,dC cdd dd fdcd fg edefe dcdd fg hgf ghhgf ef gfe dcdd hGhjk hg h g ef ghfe dd fedc c eD gEgh fdd hhgfghggf,dC cd d d d f dcd f g ed efe d cd d f g h gf gh hgf e f g fe d cd d hG hjk h g h g e f gh fe d d f e d c c eD gE gh f d d h h g f gh g gf,dC cd d d d f dcd f g ed efe d cd d f g h gf gh hgf e f g fe d cd d hG hjk h g h g e f gh fe d d f e d c c eD gE gh f d d h h g f gh g gf,d C c d d d d f d c d f g e d e f e d c d d f g h g f g h h g f e f g f e d c d d h G h j k h g h g e f g h f e d d f e d c c e D g E g h f d d h h g f g h g g f,dC cd dd df dc df ge de fe dc dd fg hg fg hh gf ef gf ed cd dh Gh jk hg hg ef gh fe dd fe dc ce Dg Eg hf dd hh gf gh gg f,dCc ddd dfd cdf ged efe dcd dfg hgf ghh gfe fgf edc ddh Ghj khg hge fgh fed dfe dcc eDg Egh fdd hhg fgh ggf,dCcd dddf dcdf gede fedc ddfg hgfg hhgf efgf edcd dhGh jkhg hgef ghfe ddfe dcce DgEg hfdd hhgf ghgg f,dCcdd ddfdc dfged efedc ddfgh gfghh gfefg fedcd dhGhj khghg efghf eddfe dcceD gEghf ddhhg fghgg f,dCcddd dfdcdf gedefe dcddfg hgfghh gfefgf edcddh Ghjkhg hgefgh feddfe dcceDg Eghfdd hhgfgh ggf,dCcdddd fdcdfge defedcd dfghgfg hhgfefg fedcddh Ghjkhgh gefghfe ddfedcc eDgEghf ddhhgfg hggf,dCcddddf dcdfgede fedcddfg hgfghhgf efgfedcd dhGhjkhg hgefghfe ddfedcce DgEghfdd hhgfghgg f,dCcddddfd cdfgedefe dcddfghgf ghhgfefgf edcddhGhj khghgefgh feddfedcc eDgEghfdd hhgfghggf,dCcddddfdc dfgedefedc ddfghgfghh gfefgfedcd dhGhjkhghg efghfeddfe dcceDgEghf ddhhgfghgg f,dCcddddfdcd fgedefedcdd fghgfghhgfe fgfedcddhGh jkhghgefghf eddfedcceDg Eghfddhhgfg hggf,dCcddddfdcdf gedefedcddfg hgfghhgfefgf edcddhGhjkhg hgefghfeddfe dcceDgEghfdd hhgfghggf,dCcddddfdcdfg edefedcddfghg fghhgfefgfedc ddhGhjkhghgef ghfeddfedcceD gEghfddhhgfgh ggf,dCcddddfdcdfge defedcddfghgfg hhgfefgfedcddh Ghjkhghgefghfe ddfedcceDgEghf ddhhgfghggf,dCcddddfdcdfged efedcddfghgfghh gfefgfedcddhGhj khghgefghfeddfe dcceDgEghfddhhg fghggf,dCcddddfdcdfgede fedcddfghgfghhgf efgfedcddhGhjkhg hgefghfeddfedcce DgEghfddhhgfghgg f,dCcdddd fdc dfge def ed cdd fghg fg h hgf efgfe dcdd hGhj khg hgef g hfe dd fedcc eDg Egh f d dhhgfg hggf,dCcd dddfdcd fge defedc ddfgh gfgh hgfe fg fedcddhGh jkhg hge fghf edd fedcc eD gEg hfddhh gfg hggf,dCcddddfdcdf gedefe dcddfgh gfghhgfefg fed cddhGh jkhghg efghfeddfed cceDgEghf ddhhgf ghggf
chant_324421,g gkh hGf ghg kk lkh kkk ll kk lmlkjklk hg hkhk gfgg kkjkhg,g gk h hG f gh g k k l kh k k k l l k k lml kjklk h g hkh k g fg g k k j k h g,g gk h hG f gh g k k l kh k k k l l k k lml kjklk h g hkh k g fg g k k j k h g,g g k h h G f g h g k k l k h k k k l l k k l m l k j k l k h g h k h k g f g g k k j k h g,gg kh hG fg hg kk lk hk kk ll kk lm lk jk lk hg hk hk gf gg kk jk hg,ggk hhG fgh gkk lkh kkk llk klm lkj klk hgh khk gfg gkk jkh g,ggkh hGfg hgkk lkhk kkll kklm lkjk lkhg hkhk gfgg kkjk hg,ggkhh Gfghg kklkh kkkll kklml kjklk hghkh kgfgg kkjkh g,ggkhhG fghgkk lkhkkk llkklm lkjklk hghkhk gfggkk jkhg,ggkhhGf ghgkklk hkkkllk klmlkjk lkhghkh kgfggkk jkhg,ggkhhGfg hgkklkhk kkllkklm lkjklkhg hkhkgfgg kkjkhg,ggkhhGfgh gkklkhkkk llkklmlkj klkhghkhk gfggkkjkh g,ggkhhGfghg kklkhkkkll kklmlkjklk hghkhkgfgg kkjkhg,ggkhhGfghgk klkhkkkllkk lmlkjklkhgh khkgfggkkjk hg,ggkhhGfghgkk lkhkkkllkklm lkjklkhghkhk gfggkkjkhg,ggkhhGfghgkkl khkkkllkklmlk jklkhghkhkgfg gkkjkhg,ggkhhGfghgkklk hkkkllkklmlkjk lkhghkhkgfggkk jkhg,ggkhhGfghgkklkh kkkllkklmlkjklk hghkhkgfggkkjkh g,ggkhhGfghgkklkhk kkllkklmlkjklkhg hkhkgfggkkjkhg,ggk hhG fgh g kkl kh kkkllk klml kjk lk hghk hkg fg g kkjkh g,ggkhh Gfghgk klkhk kkll kklmlkj kl khghk hkgfggkkj khg,ggkhhG fghgk klkhkk kllkk lmlkj klkhghk hk gfggkk jkhg
chant_325191,g gkhgh ghgg hg ghggf gghff gh gFggh ff ggggfg hklkjklk hghhh kjhgg g hgk kkjkhg,g gk hg h g h g g h g g h g gf g gh f f g h gF g gh f f g g g gf g h kl kjklk h g h h h k jh g g g h gk k k j k h g,g gk hg h g h g g h g g h g gf g gh f f g h gF g gh f f g g g gf g h kl kjklk h g h h h k jh g g g h gk k k j k h g,g g k h g h g h g g h g g h g g f g g h f f g h g F g g h f f g g g g f g h k l k j k l k h g h h h k j h g g g h g k k k j k h g,gg kh gh gh gg hg gh gg fg gh ff gh gF gg hf fg gg gf gh kl kj kl kh gh hh kj hg gg hg kk kj kh g,ggk hgh ghg ghg ghg gfg ghf fgh gFg ghf fgg ggf ghk lkj klk hgh hhk jhg ggh gkk kjk hg,ggkh ghgh gghg ghgg fggh ffgh gFgg hffg gggf ghkl kjkl khgh hhkj hggg hgkk kjkh g,ggkhg hghgg hgghg gfggh ffghg Fgghf fgggg fghkl kjklk hghhh kjhgg ghgkk kjkhg,ggkhgh ghgghg ghggfg ghffgh gFgghf fggggf ghklkj klkhgh hhkjhg gghgkk kjkhg,ggkhghg hgghggh ggfgghf fghgFgg hffgggg fghklkj klkhghh hkjhggg hgkkkjk hg,ggkhghgh gghgghgg fgghffgh gFgghffg gggfghkl kjklkhgh hhkjhggg hgkkkjkh g,ggkhghghg ghgghggfg ghffghgFg ghffggggf ghklkjklk hghhhkjhg gghgkkkjk hg,ggkhghghgg hgghggfggh ffghgFgghf fggggfghkl kjklkhghhh kjhggghgkk kjkhg,ggkhghghggh gghggfgghff ghgFgghffgg ggfghklkjkl khghhhkjhgg ghgkkkjkhg,ggkhghghgghg ghggfgghffgh gFgghffggggf ghklkjklkhgh hhkjhggghgkk kjkhg,ggkhghghgghgg hggfgghffghgF gghffggggfghk lkjklkhghhhkj hggghgkkkjkhg,ggkhghghgghggh ggfgghffghgFgg hffggggfghklkj klkhghhhkjhggg hgkkkjkhg,ggkhghghgghgghg gfgghffghgFgghf fggggfghklkjklk hghhhkjhggghgkk kjkhg,ggkhghghgghgghgg fgghffghgFgghffg gggfghklkjklkhgh hhkjhggghgkkkjkh g,ggkh ghg hg ghgg hggfg gh ffghg Fgg hff ggg gfgh klkjkl kh ghhh kjhg gghg kk k jk hg,ggkhg hghgghgghg g fgghff ghgFg ghff gggg fghklk jklkhghhh kjhgggh gkkkj khg,ggkh ghghgghg ghggfgghff ghgFggh ffggggf ghk lkjkl khghhhkjhg gghgkk kjkhg
chant_325420,cd d dded dcdffe dcddedc defefe d efdfe cd def fEcddedc c cddedc cd ffef gfedd kkjhjkjhgf,cd d d de d d cdf fe d cd de dc def efe d ef d fe cd def fE cd de dc c cd de dc cd ff ef g fe d d k k j h jkjhgf,cd d d de d d cdf fe d cd de dc def efe d ef d fe cd def fE cd de dc c cd de dc cd f f ef g fe d d k k j h jk jhgf,c d d d d e d d c d f f e d c d d e d c d e f e f e d e f d f e c d d e f f E c d d e d c c c d d e d c c d f f e f g f e d d k k j h j k j h g f,cd dd de dd cd ff ed cd de dc de fe fe de fd fe cd de ff Ec dd ed cc cd de dc cd ff ef gf ed dk kj hj kj hg f,cdd dde ddc dff edc dde dcd efe fed efd fec dde ffE cdd edc ccd ded ccd ffe fgf edd kkj hjk jhg f,cddd dedd cdff edcd dedc defe fede fdfe cdde ffEc dded cccd dedc cdff efgf eddk kjhj kjhg f,cdddd eddcd ffedc ddedc defef edefd fecdd effEc ddedc ccdde dccdf fefgf eddkk jhjkj hgf,cdddde ddcdff edcdde dcdefe fedefd fecdde ffEcdd edcccd dedccd ffefgf eddkkj hjkjhg f,cdddded dcdffed cddedcd efefede fdfecdd effEcdd edcccdd edccdff efgfedd kkjhjkj hgf,cddddedd cdffedcd dedcdefe fedefdfe cddeffEc ddedcccd dedccdff efgfeddk kjhjkjhg f,cddddeddc dffedcdde dcdefefed efdfecdde ffEcddedc ccddedccd ffefgfedd kkjhjkjhg f,cddddeddcd ffedcddedc defefedefd fecddeffEc ddedcccdde dccdffefgf eddkkjhjkj hgf,cddddeddcdf fedcddedcde fefedefdfec ddeffEcdded cccddedccdf fefgfeddkkj hjkjhgf,cddddeddcdff edcddedcdefe fedefdfecdde ffEcddedcccd dedccdffefgf eddkkjhjkjhg f,cddddeddcdffe dcddedcdefefe defdfecddeffE cddedcccddedc cdffefgfeddkk jhjkjhgf,cddddeddcdffed cddedcdefefede fdfecddeffEcdd edcccddedccdff efgfeddkkjhjkj hgf,cddddeddcdffedc ddedcdefefedefd fecddeffEcddedc ccddedccdffefgf eddkkjhjkjhgf,cddddeddcdffedcd dedcdefefedefdfe cddeffEcddedcccd dedccdffefgfeddk kjhjkjhgf,cdd dde ddc d ffed cd de d c defe fe de fd fecdd ef fEcdd ed ccc dd edc cdff efg fe ddk kj h jkj hgf,cddddedd cdffed cdded cdef efedefdfecdd effEcdde dccc ddedccd ff efgf eddkkjhjk jhgf,cddddedd cdffedcd dedcd efefedefdfe cddeffEcdd edcccdded ccdffef gfeddkkjhjkjh gf
chant_326644,f edfef Ge gf ecdd egegh g fedee hgh h hghjhgfee,f ed f ef G e g f e cd d e ge gh g fe de e h g h h h g h jh gfe e,f ed f ef G e g f e cd d e ge gh g fe de e h g h h h g h jh gfe e,f e d f e f G e g f e c d d e g e g h g f e d e e h g h h h g h j h g f e e,fe df ef Ge gf ec dd eg eg hg fe de eh gh hh gh jh gf ee,fed fef Geg fec dde geg hgf ede ehg hhh ghj hgf ee,fedf efGe gfec ddeg eghg fede ehgh hhgh jhgf ee,fedfe fGegf ecdde geghg fedee hghhh ghjhg fee,fedfef Gegfec ddegeg hgfede ehghhh ghjhgf ee,fedfefG egfecdd egeghgf edeehgh hhghjhg fee,fedfefGe gfecddeg eghgfede ehghhhgh jhgfee,fedfefGeg fecddegeg hgfedeehg hhhghjhgf ee,fedfefGegf ecddegeghg fedeehghhh ghjhgfee,fedfefGegfe cddegeghgfe deehghhhghj hgfee,fedfefGegfec ddegeghgfede ehghhhghjhgf ee,fedfefGegfecd degeghgfedeeh ghhhghjhgfee,fedfefGegfecdd egeghgfedeehgh hhghjhgfee,fedfefGegfecdde geghgfedeehghhh ghjhgfee,fedfefGegfecddeg eghgfedeehghhhgh jhgfee,fed fefG eg fecd deg eghg fe d eehghh hgh jhgfe e,fedfe fGegf ecdd egeghgfed e ehghh hghj hgfe e,f ed fefGe gfecdd egegh gfedeehg h hhghjhgfe e
chant_329485,cdf efdcd gfedcdee dhkh hgfgfede defgdcbcdd dgfede eghhgf gedee egh hgf ghgfedee c df efgfedc gfede dh h hghkh dhgfghgfee hghkgefed,cdf e fd cd gfe dc de e dhk h hgf gfe de defg dcbcd d dgfe de e gh hgf ge de e e gh h gf gh gfe de e c df efg fe dc g fe de dh h hg hk h dhgfgh gfe e h g h k g efed,cdf e fd cd gfe dc de e dhk h hgf gfe de defg dcb cd d dgfe de e gh hgf ge de e e gh h gf gh gfe de e c df efg fe dc g fe de dh h hg hk h dhgf gh gfe e h g h k g ef ed,c d f e f d c d g f e d c d e e d h k h h g f g f e d e d e f g d c b c d d d g f e d e e g h h g f g e d e e e g h h g f g h g f e d e e c d f e f g f e d c g f e d e d h h h g h k h d h g f g h g f e e h g h k g e f e d,cd fe fd cd gf ed cd ee dh kh hg fg fe de de fg dc bc dd dg fe de eg hh gf ge de ee gh hg fg hg fe de ec df ef gf ed cg fe de dh hh gh kh dh gf gh gf ee hg hk ge fe d,cdf efd cdg fed cde edh khh gfg fed ede fgd cbc ddd gfe dee ghh gfg ede eeg hhg fgh gfe dee cdf efg fed cgf ede dhh hgh khd hgf ghg fee hgh kge fed,cdfe fdcd gfed cdee dhkh hgfg fede defg dcbc dddg fede eghh gfge deee ghhg fghg fede ecdf efgf edcg fede dhhh ghkh dhgf ghgf eehg hkge fed,cdfef dcdgf edcde edhkh hgfgf edede fgdcb cdddg fedee ghhgf gedee eghhg fghgf edeec dfefg fedcg feded hhhgh khdhg fghgf eehgh kgefe d,cdfefd cdgfed cdeedh khhgfg fedede fgdcbc dddgfe deeghh gfgede eeghhg fghgfe deecdf efgfed cgfede dhhhgh khdhgf ghgfee hghkge fed,cdfefdc dgfedcd eedhkhh gfgfede defgdcb cdddgfe deeghhg fgedeee ghhgfgh gfedeec dfefgfe dcgfede dhhhghk hdhgfgh gfeehgh kgefed,cdfefdcd gfedcdee dhkhhgfg fededefg dcbcdddg fedeeghh gfgedeee ghhgfghg fedeecdf efgfedcg fededhhh ghkhdhgf ghgfeehg hkgefed,cdfefdcdg fedcdeedh khhgfgfed edefgdcbc dddgfedee ghhgfgede eeghhgfgh gfedeecdf efgfedcgf ededhhhgh khdhgfghg feehghkge fed,cdfefdcdgf edcdeedhkh hgfgfedede fgdcbcdddg fedeeghhgf gedeeeghhg fghgfedeec dfefgfedcg fededhhhgh khdhgfghgf eehghkgefe d,cdfefdcdgfe dcdeedhkhhg fgfededefgd cbcdddgfede eghhgfgedee eghhgfghgfe deecdfefgfe dcgfededhhh ghkhdhgfghg feehghkgefe d,cdfefdcdgfed cdeedhkhhgfg fededefgdcbc dddgfedeeghh gfgedeeeghhg fghgfedeecdf efgfedcgfede dhhhghkhdhgf ghgfeehghkge fed,cdfefdcdgfedc deedhkhhgfgfe dedefgdcbcddd gfedeeghhgfge deeeghhgfghgf edeecdfefgfed cgfededhhhghk hdhgfghgfeehg hkgefed,cdfefdcdgfedcd eedhkhhgfgfede defgdcbcdddgfe deeghhgfgedeee ghhgfghgfedeec dfefgfedcgfede dhhhghkhdhgfgh gfeehghkgefed,cdfefdcdgfedcde edhkhhgfgfedede fgdcbcdddgfedee ghhgfgedeeeghhg fghgfedeecdfefg fedcgfededhhhgh khdhgfghgfeehgh kgefed,cdfefdcdgfedcdee dhkhhgfgfededefg dcbcdddgfedeeghh gfgedeeeghhgfghg fedeecdfefgfedcg fededhhhghkhdhgf ghgfeehghkgefed,cdfe fd c dgfe d cde ed hk hhg f g fed ed efg d cbcd d dgf e dee ghhg fged eeeghh gfg hg fede ec dfe fgfedc g fe ded hhhgh kh dhgf gh gfe ehg hkg efed,cdfe fdcdgfe dcde edhkh hgfg feded efgdcbc dddgfe deeg hhgf gedeeegh hgfghg fedeecd fef gf edcg fe ded hhh ghkh dhgfg hgfe ehghkgef ed,cdfefdcdg fedcdee dhkhhgfgf ed edefgd cbcdddgfe deeghhgfgede eeghh gfghgfede ecdfefgf edcgfede dhhhgh khdhgfghg feehgh kgefed
chant_331927,dfe fdfd cdd d dfd fed edc d cddd d fd efghghih hg f fedf fdfdcc dff fE de fEd dc dfE fdfdcc fffe d fdcddc cd fEc cfEd fffecd,dfe fd fd cd d d df d f ed e d c d cd d d d f d ef ghghih h g f fe df f dfdc c df f fE d e fE d dc d fE f dfdc c f f fe d fd cd dc cd fE c cfE d f f f e c d,dfe fd fd cd d d df d f ed e d c d cd d d d f d ef ghghih h g f fe df f dfdc c df f fE d e fE d dc d fE f dfdc c f f fe d fd cd dc cd fE c cfE d f f f e c d,d f e f d f d c d d d d f d f e d e d c d c d d d d f d e f g h g h i h h g f f e d f f d f d c c d f f f E d e f E d d c d f E f d f d c c f f f e d f d c d d c c d f E c c f E d f f f e c d,df ef df dc dd dd fd fe de dc dc dd dd fd ef gh gh ih hg ff ed ff df dc cd ff fE de fE dd cd fE fd fd cc ff fe df dc dd cc df Ec cf Ed ff fe cd,dfe fdf dcd ddd fdf ede dcd cdd ddf def ghg hih hgf fed ffd fdc cdf ffE def Edd cdf Efd fdc cff fed fdc ddc cdf Ecc fEd fff ecd,dfef dfdc dddd fdfe dedc dcdd ddfd efgh ghih hgff edff dfdc cdff fEde fEdd cdfE fdfd ccff fedf dcdd ccdf Eccf Edff fecd,dfefd fdcdd ddfdf ededc dcddd dfdef ghghi hhgff edffd fdccd fffEd efEdd cdfEf dfdcc fffed fdcdd ccdfE ccfEd fffec d,dfefdf dcdddd fdfede dcdcdd ddfdef ghghih hgffed ffdfdc cdfffE defEdd cdfEfd fdccff fedfdc ddccdf EccfEd fffecd,dfefdfd cddddfd fededcd cddddfd efghghi hhgffed ffdfdcc dfffEde fEddcdf Efdfdcc fffedfd cddccdf EccfEdf ffecd,dfefdfdc ddddfdfe dedcdcdd ddfdefgh ghihhgff edffdfdc cdfffEde fEddcdfE fdfdccff fedfdcdd ccdfEccf Edfffecd,dfefdfdcd dddfdfede dcdcddddf defghghih hgffedffd fdccdfffE defEddcdf Efdfdccff fedfdcddc cdfEccfEd fffecd,dfefdfdcdd ddfdfededc dcddddfdef ghghihhgff edffdfdccd fffEdefEdd cdfEfdfdcc fffedfdcdd ccdfEccfEd fffecd,dfefdfdcddd dfdfededcdc ddddfdefghg hihhgffedff dfdccdfffEd efEddcdfEfd fdccfffedfd cddccdfEccf Edfffecd,dfefdfdcdddd fdfededcdcdd ddfdefghghih hgffedffdfdc cdfffEdefEdd cdfEfdfdccff fedfdcddccdf EccfEdfffecd,dfefdfdcddddf dfededcdcdddd fdefghghihhgf fedffdfdccdff fEdefEddcdfEf dfdccfffedfdc ddccdfEccfEdf ffecd,dfefdfdcddddfd fededcdcddddfd efghghihhgffed ffdfdccdfffEde fEddcdfEfdfdcc fffedfdcddccdf EccfEdfffecd,dfefdfdcddddfdf ededcdcddddfdef ghghihhgffedffd fdccdfffEdefEdd cdfEfdfdccfffed fdcddccdfEccfEd fffecd,dfefdfdcddddfdfe dedcdcddddfdefgh ghihhgffedffdfdc cdfffEdefEddcdfE fdfdccfffedfdcdd ccdfEccfEdfffecd,dfe f dfdcd dd d fdf ed e dcd cdd ddfd efghghi hhgff ed ffdf dccdff fEde f Ed dcdf E fd fdcc fffe dfd cddc cdf E cc fE dff fe cd,dfefdfd cd dddfd fededc dc ddddfdef ghghihhg ffedf fdfdcc dfffEde fEddcdf Efdfdccf ffe dfdcddcc df EccfE dfffe cd,dfefdf dcddddfdf ededcdcdd ddfdefghghih hgffe dffdfdccdf ffEde fEddcdfE fdfdcc fffedfdcddc cdfEccfE dfffecd
chant_336076,efd dC efggg f ggh ff fiihg g i h igff ff gf fhihghg efddc fghiHgh ff hhfghgf,efd dC e fg g g f g gh f f fi ihg g i h i gf f f f g f fhihg hg efddc fghiH gh f f h h f gh g f,efd dC e fg g g f g gh f f fi ihg g i h i gf f f f g f fhihg hg efd dc fghiH gh f f h h f gh g f,e f d d C e f g g g f g g h f f f i i h g g i h i g f f f f g f f h i h g h g e f d d c f g h i H g h f f h h f g h g f,ef dd Ce fg gg fg gh ff fi ih gg ih ig ff ff gf fh ih gh ge fd dc fg hi Hg hf fh hf gh gf,efd dCe fgg gfg ghf ffi ihg gih igf fff gff hih ghg efd dcf ghi Hgh ffh hfg hgf,efdd Cefg ggfg ghff fiih ggih igff ffgf fhih ghge fddc fghi Hghf fhhf ghgf,efddC efggg fgghf ffiih ggihi gffff gffhi hghge fddcf ghiHg hffhh fghgf,efddCe fgggfg ghfffi ihggih igffff gffhih ghgefd dcfghi Hghffh hfghgf,efddCef gggfggh fffiihg gihigff ffgffhi hghgefd dcfghiH ghffhhf ghgf,efddCefg ggfgghff fiihggih igffffgf fhihghge fddcfghi Hghffhhf ghgf,efddCefgg gfgghfffi ihggihigf fffgffhih ghgefddcf ghiHghffh hfghgf,efddCefggg fgghfffiih ggihigffff gffhihghge fddcfghiHg hffhhfghgf,efddCefgggf gghfffiihgg ihigffffgff hihghgefddc fghiHghffhh fghgf,efddCefgggfg ghfffiihggih igffffgffhih ghgefddcfghi Hghffhhfghgf,efddCefgggfgg hfffiihggihig ffffgffhihghg efddcfghiHghf fhhfghgf,efddCefgggfggh fffiihggihigff ffgffhihghgefd dcfghiHghffhhf ghgf,efddCefgggfgghf ffiihggihigffff gffhihghgefddcf ghiHghffhhfghgf,efddCefgggfgghff fiihggihigffffgf fhihghgefddcfghi Hghffhhfghgf,ef ddCe fgggf g ghff fi ihg gihig fff fgff h ihgh gef ddcfg hiHghf fh hfghg f,ef ddCef gggfg ghff fiihggi hi gffff gffh ihg hgefd dcf ghiHg hffhhf ghg f,efdd Cef gggfgghfffii hggihi gff ffgf fhihghgefddc fghiHghf fhhfg hgf
